Time,NepseIndex,Gain,Loss,AverageGain,AverageLoss,RS,RelativeStrengthIndex,12-Day EMA,26-Day EMA,MACD,TrueRange,AverageTrueRange,
9/6/2001,280.93,0,1.85,0.84726006,2.465690142,0.343619843,25.5741864,289.6019299,301.3059658,-11.70403588,1.85,3.312950202,
9/7/2001,280.93,0,0,0.786741484,2.289569417,0.343619843,25.5741864,288.2681871,299.7961067,-11.52791963,0,3.076310901,
9/10/2001,276.91,0,4.02,0.730545664,2.413171602,0.30273258,23.23827502,286.5212979,298.1002462,-11.5789483,4.02,3.143717266,
9/11/2001,274.34,0,2.57,0.678363831,2.42437363,0.279809936,21.8633977,284.6478143,296.339612,-11.69179767,2.57,3.102737461,
9/12/2001,269.17,0,5.17,0.629909271,2.620489799,0.240378448,19.37944411,282.2673264,294.3263437,-12.05901726,5.17,3.250399071,
9/13/2001,261.37,0,7.8,0.584915752,2.990454814,0.195594245,16.35958403,279.0533176,291.8842786,-12.830961,7.8,3.575370566,
9/14/2001,265.22,3.85,0,0.818136055,2.776850898,0.29462729,22.75769192,276.9257534,289.9084556,-12.98270221,3.85,3.594986954,
9/17/2001,273.01,7.79,0,1.316126337,2.578504406,0.510422373,33.79335357,276.3235105,288.65628,-12.33276952,7.79,3.894630743,
9/18/2001,275.13,2.12,0,1.373545885,2.39432552,0.573667145,36.45416038,276.1399486,287.6539827,-11.51403408,2.12,3.767871404,
9/19/2001,279.92,4.79,0,1.617578321,2.223302268,0.727556637,42.11477768,276.7213205,287.0808946,-10.35957406,4.79,3.84088059,
9/21/2001,283.38,3.46,0,1.74917987,2.064494963,0.847267686,45.86599399,277.7454254,286.8066583,-9.061232869,3.46,3.813674833,
9/24/2001,279.65,0,3.73,1.624238451,2.183459609,0.743882985,42.65670295,278.038349,286.2763499,-8.238000918,3.73,3.807698059,
9/25/2001,277.79,0,1.86,1.508221418,2.160355351,0.698135803,41.1118947,278.0001529,285.6475114,-7.647358464,1.86,3.668576769,
9/26/2001,275.23,0,2.56,1.400491317,2.188901397,0.639814712,39.01750041,277.5741034,284.8755738,-7.301470389,2.56,3.589392714,
9/27/2001,275.09,0,0.14,1.300456223,2.042551298,0.636682283,38.90078664,277.1920483,284.1504628,-6.958414473,0.14,3.343007521,
9/28/2001,276.07,0.98,0,1.277566493,1.896654776,0.673589368,40.24818639,277.0194773,283.5517005,-6.53222321,0.98,3.174221269,
10/1/2001,276.46,0.39,0,1.214168886,1.761179435,0.689406691,40.80762166,276.9334297,283.0262055,-6.092775808,0.39,2.975348321,
10/2/2001,278.01,1.55,0,1.238156823,1.635380904,0.757106078,43.08823967,277.0990062,282.6545046,-5.555498464,1.55,2.873537727,
10/3/2001,281.39,3.38,0,1.391145621,1.518567982,0.916090447,47.81039686,277.758961,282.5608048,-4.80184382,3.38,2.909713604,
10/4/2001,282.11,0.72,0,1.343206648,1.410098841,0.952562054,48.78523846,278.4281508,282.5274002,-4.099249387,0.72,2.753305489,
10/5/2001,282.34,0.23,0,1.263691888,1.309377495,0.965108911,49.11223522,279.0297932,282.5135139,-3.483720628,0.23,2.573069383,
10/8/2001,282.88,0.54,0,1.21199961,1.215850531,0.996832735,49.92069278,279.621955,282.5406705,-2.91871545,0.54,2.427850141,
10/9/2001,282.16,0,0.72,1.125428209,1.180432636,0.953403163,48.80729085,280.0123063,282.5124628,-2.500156451,0.72,2.305860845,
10/10/2001,282.83,0.67,0,1.092897623,1.096116019,0.997063818,49.92648752,280.4456676,282.5359923,-2.090324673,0.67,2.189013642,
10/11/2001,281.89,0,0.94,1.014833507,1.084964875,0.935360702,48.3300452,280.6678059,282.4881243,-1.820318325,0.94,2.099798382,
10/12/2001,282.05,0.16,0,0.953773971,1.007467384,0.946704564,48.63113704,280.8803874,282.4556593,-1.575271871,0.16,1.961241355,
10/15/2001,282.79,0.74,0,0.938504401,0.935505428,1.003205725,50.08001488,281.1740858,282.4804339,-1.306348101,0.74,1.874009829,
10/16/2001,281.21,0,1.58,0.871468373,0.981540754,0.887857553,47.02990179,281.1796094,282.3862948,-1.206685345,1.58,1.853009127,
10/17/2001,281.5,0.29,0,0.829934918,0.911430701,0.910584773,47.66000367,281.2288855,282.3206203,-1.091734832,0.29,1.741365618,
10/18/2001,281.8,0.3,0,0.792082423,0.846328508,0.935904222,48.34455193,281.3167229,282.2820424,-0.965319454,0.3,1.638410931,
10/19/2001,282.75,0.95,0,0.80336225,0.785876471,1.022250035,50.55013066,281.5371609,282.316718,-0.779557097,0.95,1.589238722,
10/22/2001,283.06,0.31,0,0.76812209,0.729742438,1.052593422,51.28114563,281.7713736,282.3717952,-0.600421641,0.31,1.497864527,
10/30/2001,285.25,2.19,0,0.869684797,0.677617978,1.283444103,56.20650408,282.3063863,282.5850702,-0.278683871,2.19,1.547302775,
10/31/2001,287.17,1.92,0,0.944707312,0.629216694,1.501402174,60.02242221,283.0544101,282.9248135,0.129596615,1.92,1.573924006,
11/1/2001,287.79,0.62,0,0.921513933,0.584272644,1.577198491,61.19817687,283.7827438,283.2853238,0.497420021,0.62,1.505786577,
11/2/2001,289.98,2.19,0,1.01212008,0.542538884,1.865525422,65.10238603,284.7358818,283.7813993,0.954482514,2.19,1.554658964,
11/5/2001,290.97,0.99,0,1.010540074,0.503786106,2.005891114,66.73199521,285.6946892,284.3140746,1.380614579,0.99,1.514326181,
11/6/2001,296.35,5.38,0,1.322644355,0.467801385,2.827363061,73.87235065,287.333476,285.2059367,2.127539309,5.38,1.790445739,
11/7/2001,297.52,1.17,0,1.311741187,0.434387,3.019752402,75.12284589,288.9001634,286.1184088,2.781754609,1.17,1.746128187,
11/9/2001,297.19,0,0.33,1.218045388,0.426930786,2.85302777,74.04638483,290.1751403,286.9388137,3.23632657,0.33,1.644976173,
11/12/2001,298.13,0.94,0,1.198185003,0.39643573,3.022394082,75.13918379,291.3985977,287.7680806,3.630517092,0.94,1.594620732,
11/13/2001,300.15,2.02,0,1.256886074,0.368118892,3.414348196,77.34659896,292.7445634,288.6855808,4.05898254,2.02,1.625004966,
11/19/2001,300.36,0.21,0,1.182108497,0.341824685,3.45823034,77.56957529,293.9158175,289.5506553,4.365162233,0.21,1.523933182,
11/20/2001,299.55,0,0.81,1.097672176,0.375265779,2.925052689,74.522635,294.7823548,290.2916067,4.490748056,0.81,1.472937955,
11/21/2001,299.38,0,0.17,1.019267021,0.360603938,2.826555437,73.8668362,295.4894726,290.9650567,4.524415948,0.17,1.379870958,
11/22/2001,297.51,0,1.87,0.946462233,0.468417942,2.020550769,66.89345499,295.8002297,291.450037,4.350192759,1.87,1.414880176,
11/23/2001,296.01,0,1.5,0.878857788,0.542102375,1.621202616,61.84957264,295.8324924,291.7879302,4.044562166,1.5,1.420960163,
11/26/2001,290.07,0,5.94,0.816082232,0.927666491,0.879715113,46.80044901,294.9462211,291.6606316,3.285589465,5.94,1.743748723,
11/27/2001,283.98,0,6.09,0.757790644,1.296404599,0.584532518,36.88990356,293.2596163,291.0914968,2.168119467,6.09,2.054195243,
11/28/2001,288.83,4.85,0,1.050091312,1.20380427,0.872310672,46.59006035,292.5783413,290.9239199,1.654421398,4.85,2.253895582,
11/30/2001,287.7,0,1.13,0.97508479,1.198532537,0.813565556,44.86000263,291.8280524,290.6850274,1.143024972,1.13,2.173617327,
12/3/2001,288.72,1.02,0,0.978293019,1.11292307,0.879030227,46.78105837,291.3500339,290.5394189,0.810615046,1.02,2.091216089,
12/4/2001,286.18,0,2.54,0.908414946,1.214857136,0.747754546,42.78372771,290.5548827,290.216386,0.338496766,2.54,2.123272083,
12/5/2001,287.78,1.6,0,0.957813879,1.128081626,0.849064337,45.91859354,290.1281058,290.0358498,0.092256003,1.6,2.085895505,
12/6/2001,288.97,1.19,0,0.974398602,1.047504367,0.930209584,48.19215445,289.9499891,289.9568703,-0.006881196,1.19,2.021902969,
12/7/2001,290.57,1.6,0,1.019084416,0.972682627,1.047704963,51.16483976,290.0453468,290.0023032,0.043043571,1.6,1.991767043,
12/10/2001,290.49,0,0.08,0.946292672,0.908919582,1.041118148,51.00724566,290.1137344,290.0384415,0.075292905,0.08,1.855212254,
12/11/2001,288.37,0,2.12,0.878700338,0.995425326,0.882738579,46.8858815,289.8455481,289.91481,-0.069261934,2.12,1.874125664,
12/12/2001,287.42,0,0.95,0.815936028,0.99218066,0.822366391,45.12629265,289.4724988,289.7299446,-0.257445807,0.95,1.808116688,
12/13/2001,286.9,0,0.52,0.757654883,0.95845347,0.790497303,44.14959474,289.0768485,289.5202457,-0.443397226,0.52,1.716108354,
12/14/2001,284.48,0,2.42,0.703536677,1.062849651,0.661934336,39.82915097,288.3698532,289.1467635,-0.776910314,2.42,1.766386328,
12/17/2001,283.33,0,1.15,0.653284058,1.069074676,0.611074299,37.92961623,287.5947238,288.7157413,-1.121017558,1.15,1.722358733,
12/18/2001,283.75,0.42,0,0.636620911,0.992712199,0.641294538,39.07248352,287.0034052,288.3477799,-1.344374641,0.42,1.62933311,
12/19/2001,282.8,0,0.95,0.591147988,0.989661328,0.597323521,37.39527484,286.3569215,287.9366894,-1.579767878,0.95,1.580809316,
12/20/2001,280.62,0,2.18,0.548923132,1.074685518,0.510775592,33.80883269,285.474583,287.3945227,-1.919939723,2.18,1.623608651,
12/21/2001,280.05,0,0.57,0.509714337,1.038636553,0.49075332,32.91982072,284.6402821,286.8502936,-2.210011454,0.57,1.54835089,
12/24/2001,277.84,0,2.21,0.47330617,1.122305371,0.421726727,29.66299491,283.5943987,286.1826308,-2.58823209,2.21,1.595611541,
12/25/2001,278.21,0.37,0,0.465927158,1.042140701,0.447086615,30.8956361,282.7662782,285.5918589,-2.825580671,0.37,1.508067859,
12/26/2001,274.36,0,3.85,0.432646647,1.24270208,0.348149934,25.82427407,281.4733926,284.7595781,-3.286185517,3.85,1.675348726,
12/27/2001,273.2,0,1.16,0.401743315,1.236794788,0.32482617,24.5183993,280.2009448,283.9030134,-3.702068562,1.16,1.638538103,
12/28/2001,271.43,0,1.77,0.373047364,1.274880875,0.292613507,22.63735489,278.8519735,282.9787631,-4.126789585,1.77,1.647928239,
12/31/2001,269.75,0,1.68,0.346401123,1.303817955,0.265682124,20.99122037,277.45209,281.9985118,-4.546421766,1.68,1.650219079,
1/1/2002,266.28,0,3.47,0.321658186,1.458545244,0.220533568,18.06861961,275.7338226,280.83377,-5.099947486,3.47,1.78020343,
1/2/2002,263.03,0,3.25,0.298682601,1.586506298,0.188264365,15.84364312,273.7799746,279.5145107,-5.734536034,3.25,1.885188899,
1/3/2002,261.08,0,1.95,0.27734813,1.612470134,0.172002026,14.67591541,271.8267185,278.1485134,-6.321794893,1.95,1.889818264,
1/7/2002,260.67,0,0.41,0.257537549,1.52657941,0.16870236,14.43501491,270.1108152,276.8533556,-6.742540359,0.41,1.784116959,
1/9/2002,262.82,2.15,0,0.392713438,1.417538024,0.277039086,21.69386114,268.9894878,275.8134839,-6.823996093,2.15,1.810251462,
1/10/2002,255.92,0,6.9,0.364662479,1.809142451,0.201566482,16.77530829,266.9794006,274.3393768,-7.359976164,6.9,2.173804929,
1/14/2002,258.91,2.99,0,0.552186587,1.67991799,0.328698538,24.73838336,265.7383268,273.19606,-7.457733159,2.99,2.232104577,
1/15/2002,265.62,6.71,0,0.992030402,1.559923848,0.635947969,38.87336156,265.7201281,272.6346739,-6.914545778,6.71,2.55195425,
1/16/2002,262.85,0,2.77,0.921171088,1.646357859,0.55952057,35.87772941,265.2787024,271.9096296,-6.630927149,2.77,2.567528947,
1/17/2002,260.65,0,2.2,0.855373153,1.685903726,0.507367734,33.65918764,264.566808,271.075291,-6.508483031,2.2,2.541276879,
1/18/2002,259.75,0,0.9,0.794275071,1.629767745,0.487354761,32.76654461,263.8259829,270.236087,-6.410104036,0.9,2.424042816,
1/21/2002,257.73,0,2.02,0.737541137,1.657641478,0.444934051,30.79268915,262.8884208,269.3093859,-6.420965166,2.02,2.395182615,
1/22/2002,255.91,0,1.82,0.684859627,1.669238515,0.410282665,29.09222921,261.8151396,268.3164914,-6.501351781,1.82,2.354098142,
1/23/2002,254.98,0,0.93,0.635941083,1.616435764,0.393421809,28.23422215,260.7638952,267.3282574,-6.564362244,0.93,2.252376847,
1/25/2002,256.84,1.86,0,0.723373862,1.500976067,0.481935641,32.52068629,260.1604001,266.5510775,-6.390677446,1.86,2.224349929,
1/28/2002,254.77,0,2.07,0.671704301,1.541620633,0.435713097,30.34820104,259.3313566,265.6780997,-6.346743135,2.07,2.213324934,
1/30/2002,252.73,0,2.04,0.623725422,1.577219159,0.395458943,28.33898806,258.3160679,264.7186455,-6.402577586,2.04,2.200944582,
1/31/2002,251.96,0,0.77,0.579173606,1.519560648,0.381145436,27.59632884,257.3385047,263.7732299,-6.4347252,0.77,2.098734254,
2/1/2002,251.41,0,0.55,0.537804063,1.450306316,0.370821017,27.05101631,256.4267007,262.8571145,-6.430413885,0.55,1.988110379,
2/4/2002,248.72,0,2.69,0.499389487,1.538855865,0.324519988,24.50095061,255.2414101,261.8095544,-6.568144258,2.69,2.038245352,
2/6/2002,245.4,0,3.32,0.463718809,1.666080446,0.278329183,21.77288814,253.7278012,260.5936064,-6.865805153,3.32,2.129799255,
2/7/2002,240.41,0,4.99,0.430596037,1.903503271,0.226212397,18.44805984,251.6795234,259.0980011,-7.418477748,4.99,2.334099309,
2/11/2002,236.06,0,4.35,0.399839177,2.078253038,0.192391961,16.13495959,249.2772407,257.3908853,-8.113644561,4.35,2.478092215,
2/12/2002,236.01,0,0.05,0.371279236,1.933377821,0.192036565,16.10995593,247.2367391,255.8065617,-8.569822583,0.05,2.304657057,
2/13/2002,236.6,0.59,0,0.386902148,1.795279405,0.215510826,17.73006226,245.6008086,254.3833554,-8.782546834,0.59,2.182181553,
2/14/2002,234.97,0,1.63,0.35926628,1.783473733,0.201441868,16.76667622,243.9657902,252.9448258,-8.979035559,1.63,2.142740013,
2/15/2002,234.82,0,0.15,0.333604403,1.666797038,0.200146986,16.67687276,242.5591677,251.6017762,-9.042608507,0.15,2.000401441,
2/18/2002,233.75,0,1.07,0.309775517,1.624168678,0.190728661,16.01781054,241.2043177,250.2789596,-9.074641882,1.07,1.933944195,
2/20/2002,230.5,0,3.25,0.287648694,1.740299487,0.165286893,14.1842231,239.5579936,248.8133387,-9.25534504,3.25,2.027948181,
2/21/2002,228.75,0,1.75,0.267102359,1.740992381,0.153419603,13.30128275,237.8957242,247.3266453,-9.430921066,1.75,2.00809474,
2/22/2002,226.03,0,2.72,0.248023619,1.810921496,0.136959896,12.04615011,236.0707758,245.7485639,-9.677788036,2.72,2.058945115,
2/25/2002,225.11,0,0.92,0.230307646,1.747284247,0.131808918,11.6458632,234.3850085,244.2192463,-9.834237777,0.92,1.977591893,
2/26/2002,223.46,0,1.65,0.2138571,1.740335372,0.122882695,10.94350241,232.7047422,242.6809861,-9.976243936,1.65,1.954192472,
2/27/2002,222.45,0,1.01,0.198581593,1.688168559,0.117631377,10.5250604,231.1275629,241.1818701,-10.05430721,1.01,1.886750153,
2/28/2002,220.28,0,2.17,0.184397194,1.722585091,0.107046784,9.669580838,229.4592077,239.6330415,-10.17383381,2.17,1.906982285,
3/1/2002,218.59,0,1.69,0.171225965,1.720257584,0.099535074,9.052469183,227.7875235,238.0737521,-10.28622858,1.69,1.89148355,
3/4/2002,215.89,0,2.7,0.158995539,1.790239186,0.088812456,8.156818536,225.9576844,236.4299361,-10.47225167,2.7,1.949234725,
3/5/2002,211.76,0,4.13,0.147638715,1.957364958,0.07542728,7.013703444,223.7740806,234.6018938,-10.82781327,4.13,2.105003673,
3/6/2002,208.53,0,3.23,0.137093093,2.048267461,0.066931246,6.273248247,221.429541,232.6699665,-11.24042552,3.23,2.185360554,
3/7/2002,204.79,0,3.74,0.127300729,2.1691055,0.058688122,5.543476031,218.8703796,230.604061,-11.73368141,3.74,2.296406228,
3/8/2002,198.37,0,6.42,0.11820782,2.472740821,0.047804371,4.562337431,215.7174212,228.2155171,-12.49809587,6.42,2.590948641,
3/11/2002,195.46,0,2.91,0.109764404,2.503973619,0.043836086,4.199518199,212.6018298,225.7883332,-13.18650343,2.91,2.613738023,
3/13/2002,193.83,0,1.63,0.101924089,2.441546932,0.041745701,4.007283296,209.7147224,223.4202207,-13.70549836,1.63,2.543471022,
3/14/2002,187.88,0,5.95,0.094643797,2.692150723,0.03515546,3.396152698,206.3565421,220.7866904,-14.43014831,5.95,2.78679452,
3/15/2002,186.22,0,1.66,0.087883526,2.618425671,0.033563498,3.247357181,203.2595419,218.2252986,-14.96575672,1.66,2.706309197,
3/18/2002,186.94,0.72,0,0.133034703,2.431395266,0.054715375,5.187691003,200.7495964,215.907058,-15.15746164,0.72,2.564429969,
3/19/2002,192.71,5.77,0,0.535675081,2.257724176,0.237263297,19.17645964,199.5131064,214.188156,-14.67504956,5.77,2.793399257,
3/20/2002,200.18,7.47,0,1.030984004,2.096458163,0.491774185,32.96572563,199.6156747,213.1501516,-13.53447697,7.47,3.127442167,
3/21/2002,204.28,4.1,0,1.250199432,1.946711152,0.64221106,39.10648732,200.3330479,212.4928734,-12.1598255,4.1,3.196910584,
3/22/2002,209.07,4.79,0,1.50304233,1.807660355,0.831484922,45.39949591,201.6767911,212.2392385,-10.56244735,4.79,3.310702685,
3/25/2002,213.74,4.67,0,1.729253592,1.678541758,1.030211839,50.74405633,203.5321127,212.3504449,-8.818332255,4.67,3.40779535,
3/26/2002,213.71,0,0.03,1.605735478,1.560788775,1.028797428,50.7097167,205.0974717,212.4511879,-7.353716215,0.03,3.166524254,
3/27/2002,205.52,0,8.19,1.491040087,2.034303863,0.73294856,42.29488266,205.1624566,211.9375869,-6.77513034,8.19,3.52534395,
3/29/2002,198.81,0,6.71,1.384537224,2.368282158,0.584616668,36.89325498,204.1854488,210.9648327,-6.779383972,6.71,3.752819382,
4/1/2002,201.06,2.25,0,1.446355993,2.199119147,0.657697877,39.67537667,203.7047547,210.2308846,-6.526129886,2.25,3.645475141,
4/2/2002,209.7,8.64,0,1.960187708,2.042039208,0.959916783,48.97742555,204.6268235,210.1915461,-5.564722614,8.64,4.002226916,
4/3/2002,211.11,1.41,0,1.920888586,1.896179265,1.013031111,50.32366888,205.623936,210.2596035,-4.635667498,1.41,3.817067851,
4/4/2002,208.94,0,2.17,1.783682259,1.915737889,0.931068007,48.21518475,206.1339467,210.1618209,-4.027874237,2.17,3.699420147,
4/5/2002,208.93,0,0.01,1.656276383,1.779613754,0.930694303,48.20516131,206.5639797,210.070543,-3.506563304,0.01,3.435890137,
4/6/2002,212.66,3.73,0,1.804399498,1.652498486,1.091922029,52.1970711,207.5015476,210.2624217,-2.760874142,3.73,3.456897984,
4/9/2002,214.55,1.89,0,1.81051382,1.534462879,1.179900696,54.12635072,208.5855996,210.5801313,-1.994531711,1.89,3.344976699,
4/10/2002,216.45,1.9,0,1.81690569,1.424858388,1.275148257,56.04682038,209.7951444,211.0150886,-1.219944197,1.9,3.241764078,
4/11/2002,219.14,2.69,0,1.879269569,1.323082789,1.420371866,58.68403471,211.2323832,211.6171445,-0.384761337,2.69,3.202352358,
4/12/2002,216.21,0,2.93,1.745036029,1.43786259,1.213631985,54.82537265,211.9979406,211.9574751,0.040465541,2.93,3.182898618,
4/15/2002,214.94,0,1.27,1.620390598,1.425872405,1.136420477,53.19273472,212.4504294,212.1784802,0.271949177,1.27,3.046263003,
4/16/2002,215.15,0.21,0,1.519648412,1.324024376,1.147749573,53.43963689,212.8656233,212.3986698,0.466953523,0.21,2.843672788,
4/17/2002,216.36,1.21,0,1.497530669,1.229451206,1.21804807,54.91531435,213.4030585,212.6922044,0.710854088,1.21,2.726981875,
4/18/2002,216.94,0.58,0,1.431992764,1.141633263,1.254336931,55.64105853,213.9470401,213.006966,0.940074041,0.58,2.573626027,
4/19/2002,217.14,0.2,0,1.343993281,1.06008803,1.267812901,55.9046516,214.4381173,213.3132238,1.124893462,0.2,2.40408131,
4/22/2002,215.1,0,2.04,1.247993761,1.130081742,1.104339371,52.47914792,214.5399149,213.445624,1.094290907,2.04,2.378075503,
4/23/2002,215.45,0.35,0,1.183851349,1.049361617,1.12816338,53.01112643,214.679886,213.5941482,1.085737737,0.35,2.233212967,
4/24/2002,216.83,1.38,0,1.197861967,0.974407216,1.229323785,55.14334854,215.0105735,213.8339248,1.17664866,1.38,2.172269183,
4/25/2002,218.09,1.26,0,1.202300398,0.904806701,1.328792544,57.05929227,215.4841893,214.1493,1.334889286,1.26,2.107107099,
4/26/2002,218.55,0.46,0,1.149278941,0.840177651,1.36789992,57.76848541,215.955711,214.4753919,1.480319104,0.46,1.989456592,
4/29/2002,219.51,0.96,0,1.135759017,0.780164961,1.455793419,59.27996255,216.5023606,214.8484563,1.653904293,0.96,1.915923978,
4/30/2002,220.17,0.66,0,1.10177623,0.724438893,1.520868414,60.33113055,217.0664436,215.2427827,1.823660843,0.66,1.826215122,
5/1/2002,221.43,1.26,0,1.113077928,0.672693258,1.654658962,62.33037787,217.7375585,215.7012555,2.036303022,1.26,1.785771185,
5/2/2002,221.81,0.38,0,1.060715218,0.624643739,1.698112303,62.93705051,218.3639,216.1539135,2.209986552,0.38,1.685358958,
5/3/2002,224.69,2.88,0,1.190664131,0.580026329,2.052776006,67.24292912,219.3368542,216.7864375,2.550416715,2.88,1.770690461,
5/6/2002,230.77,6.08,0,1.539902408,0.538595877,2.85910545,74.08725901,221.095272,217.8226195,3.272652556,6.08,2.078498285,
5/7/2002,240.04,9.27,0,2.092052236,0.500124743,4.183060856,80.70638127,224.0089712,219.4689274,4.54004382,9.27,2.592176979,
5/8/2002,243.63,3.59,0,2.199048505,0.464401547,4.73523079,82.56391004,227.0266854,221.2592629,5.767422569,3.59,2.663450052,
5/9/2002,234.72,0,8.91,2.041973611,1.067658579,1.912571725,65.66608158,228.2099172,222.2567035,5.953213728,8.91,3.109632191,
5/10/2002,240.46,5.74,0,2.306118354,0.991397252,2.326129458,69.9350247,230.0939799,223.6055678,6.488412189,5.74,3.297515606,
5/13/2002,238.65,0,1.81,2.141395614,1.049868877,2.039679107,67.10179053,231.4098958,224.7203602,6.689535645,1.81,3.191264491,
5/14/2002,239.09,0.44,0,2.019867356,0.974878243,2.071917565,67.44704313,232.5910958,225.7851505,6.805945356,0.44,2.994745599,
5/15/2002,238.42,0,0.67,1.875591116,0.953101226,1.967882388,66.30594244,233.4875813,226.7213928,6.766188466,0.67,2.828692342,
5/16/2002,237.62,0,0.8,1.741620322,0.942165424,1.848529226,64.89416395,234.1231473,227.5289796,6.59416767,0.8,2.683785746,
5/17/2002,239.54,1.92,0,1.754361728,0.874867894,2.005287587,66.72531427,234.9562592,228.4189962,6.537263006,1.92,2.629229621,
5/20/2002,239.9,0.36,0,1.654764461,0.81237733,2.036940718,67.07212643,235.7166066,229.2697386,6.446867955,0.36,2.467141791,
5/21/2002,241.08,1.18,0,1.620852714,0.754350378,2.148673564,68.24059466,236.5414965,230.144879,6.396617496,1.18,2.375203092,
5/22/2002,241.45,0.37,0,1.531506092,0.700468208,2.186403429,68.61665441,237.2964243,230.9825885,6.31383587,0.37,2.2319743,
5/23/2002,235.88,0,5.57,1.422112799,1.048291907,1.356599998,57.56598486,237.0785783,231.3454867,5.733091613,5.57,2.470404707,
5/24/2002,233.19,0,2.69,1.320533314,1.165556771,1.13296353,53.11687303,236.4805149,231.4821651,4.998349837,2.69,2.486090085,
5/27/2002,234.04,0.85,0,1.286923791,1.082302716,1.189060854,54.31830968,236.1051637,231.6717007,4.433463074,0.85,2.369226507,
5/28/2002,233.47,0,0.57,1.195000663,1.045709665,1.142765247,53.33133196,235.6998755,231.8049546,3.894920911,0.57,2.240710328,
5/29/2002,234.15,0.68,0,1.158214902,0.971016117,1.192786485,54.3959247,235.4615047,231.9787225,3.48278219,0.68,2.129231019,
5/30/2002,233.89,0,0.26,1.075485266,0.920229252,1.168714496,53.88973505,235.2198073,232.1203482,3.099459106,0.26,1.995714518,
5/31/2002,233.28,0,0.61,0.99866489,0.89807002,1.11201228,52.65179045,234.9214649,232.2062784,2.715186547,0.61,1.896734909,
6/3/2002,232.81,0,0.47,0.927331683,0.86749359,1.068978139,51.66696153,234.5967216,232.2510141,2.345707471,0.47,1.794825273,
6/4/2002,232.59,0,0.22,0.861093706,0.821244047,1.048523528,51.18435369,234.2880878,232.276133,2.011954835,0.22,1.682337753,
6/5/2002,232.79,0.2,0,0.813872727,0.762583758,1.067256833,51.62671692,234.0576819,232.3142105,1.743471382,0.2,1.576456485,
6/6/2002,231.83,0,0.96,0.755738961,0.776684918,0.97303159,49.31657429,233.7150644,232.2783305,1.436733904,0.96,1.532423879,
6/7/2002,231.17,0,0.66,0.701757606,0.768350281,0.913330317,47.73510925,233.3236335,232.1962032,1.127430286,0.66,1.470107888,
6/10/2002,231.45,0.28,0,0.671632063,0.713468118,0.941362404,48.48978233,233.0354687,232.1409096,0.89455911,0.28,1.385100182,
6/11/2002,231.34,0,0.11,0.623658344,0.670363253,0.930328955,48.19535823,232.7747056,232.0815622,0.693143425,0.11,1.294021597,
6/12/2002,230.69,0,0.65,0.57911132,0.668908735,0.865755356,46.40240496,232.4540779,231.9784474,0.47563046,0.65,1.248020055,
6/13/2002,228.26,0,2.43,0.537746225,0.794700968,0.676664868,40.35778889,231.8090287,231.7029105,0.106118236,2.43,1.332447193,
6/14/2002,226.04,0,2.22,0.499335781,0.896508042,0.556978585,35.77304085,230.9217521,231.2832888,-0.361536713,2.22,1.395843823,
6/17/2002,225.29,0,0.75,0.463668939,0.886043182,0.523302869,34.35317296,230.0555886,230.8391861,-0.783597484,0.75,1.349712121,
6/18/2002,226.83,1.54,0,0.540549729,0.822754383,0.657000121,39.64997424,229.5594931,230.5421054,-0.982612324,1.54,1.363304112,
6/19/2002,227.24,0.41,0,0.531224749,0.763986213,0.6953329,41.01453466,229.2027551,230.2974194,-1.09466435,0.41,1.295210961,
6/21/2002,227.67,0.43,0,0.523994409,0.709415769,0.738628083,42.4833862,228.9670173,230.1027276,-1.135710299,0.43,1.233410178,
6/24/2002,229.1,1.43,0,0.588709095,0.658743214,0.893685251,47.19291395,228.9874701,230.0284255,-1.040955447,1.43,1.247452309,
6/25/2002,229.33,0.23,0,0.563087016,0.611690127,0.920542921,47.93139017,229.0401512,229.9766722,-0.936521012,0.23,1.174777144,
6/26/2002,229.36,0.03,0,0.525009372,0.567997975,0.92431557,48.03347145,229.0893439,229.9309768,-0.841632853,0.03,1.093007348,
7/1/2002,229.2,0,0.16,0.487508703,0.538855263,0.904711778,47.49861834,229.1063628,229.8768114,-0.770448569,0.16,1.026363966,
7/2/2002,229.18,0,0.02,0.452686653,0.501794173,0.902136129,47.42752716,229.1176882,229.8251777,-0.707489446,0.02,0.954480825,
7/3/2002,228.27,0,0.91,0.420351892,0.530951732,0.791695114,44.18693269,228.9873138,229.709939,-0.72262523,0.91,0.951303623,
7/4/2002,227.16,0,1.11,0.390326757,0.572312322,0.682017041,40.54757023,228.7062729,229.5209885,-0.814715608,1.11,0.962639079,
7/5/2002,226.48,0,0.68,0.362446274,0.580004299,0.624902737,38.4578549,228.3638721,229.2956513,-0.931779132,0.68,0.942450573,
7/8/2002,226.23,0,0.25,0.336557254,0.556432564,0.604848236,37.68881208,228.0356826,229.0684865,-1.032803908,0.25,0.892989818,
7/10/2002,224.48,0,1.75,0.312517451,0.641687381,0.487024461,32.7516106,227.4888186,228.7284797,-1.239661042,1.75,0.954204831,
7/11/2002,223.67,0,0.81,0.290194776,0.65370971,0.44391994,30.74408267,226.9014843,228.3536463,-1.452162003,0.81,0.943904486,
7/12/2002,222.86,0,0.81,0.269466577,0.664873303,0.405290115,28.84031636,226.279904,227.9465671,-1.666663099,0.81,0.93433988,
