Time,NepseIndex
2008-12-15,734.85
2008-12-16,729.24
2008-12-17,728.88
2008-12-18,721.13
2008-12-21,708.12
2008-12-22,701.64
2008-12-23,701.85
2008-12-24,705.21
2008-12-28,699.2
2008-12-29,700.57
2008-12-31,695.5
2009-01-01,693.81
2009-01-04,696.21
2009-01-05,690.97
2009-01-06,687.63
2009-01-07,682.29
2009-01-08,674.32
2009-01-11,664.02
2009-01-12,660.4
2009-01-13,659.81
2009-01-15,651.22
2009-01-18,650.73
2009-01-19,647.29
2009-01-20,641.05
2009-01-21,625.79
2009-01-22,609.46
2009-01-25,616.15
2009-01-26,645.32
2009-01-28,658.83
2009-02-01,638.51
2009-02-02,636.31
2009-02-03,636.66
2009-02-04,641.66
2009-02-05,656.07
2009-02-08,669.38
2009-02-09,668.83
2009-02-10,665.16
2009-02-11,663.53
2009-02-12,671.5
2009-02-15,669.76
2009-02-16,673.52
2009-02-17,690.26
2009-02-19,699.6
2009-02-22,704.1
2009-02-24,694.33
2009-02-26,677.35
2009-03-01,676.3
2009-03-02,673.7
2009-03-03,675.77
2009-03-04,672.99
2009-03-05,670.68
2009-03-08,671.35
2009-03-09,671.44
2009-03-11,670.23
2009-03-12,667.2
2009-03-15,669.23
2009-03-16,670.87
2009-03-17,667.66
2009-03-18,667.13
2009-03-19,666.59
2009-03-22,683.5
2009-03-23,676.31
2009-03-24,678
2009-03-25,675.3
2009-03-29,669.74
2009-03-30,665.66
2009-03-31,664.13
2009-04-01,665.04
2009-04-02,661.96
2009-04-05,664.73
2009-04-06,663.46
2009-04-07,659.54
2009-04-08,661.28
2009-04-09,660.36
2009-04-12,660.15
2009-04-13,661.27
2009-04-16,662.71
2009-04-19,659.95
2009-04-20,660.01
2009-04-21,659.06
2009-04-22,657.33
2009-04-23,657.02
2009-04-26,649.04
2009-04-27,640.16
2009-04-28,641.64
2009-04-29,643.44
2009-04-30,647.78
2009-05-03,642.04
2009-05-04,640.89
2009-05-05,648.57
2009-05-06,651.16
2009-05-07,654.05
2009-05-10,660.42
2009-05-11,659.17
2009-05-12,660.05
2009-05-13,661.55
2009-05-14,660.95
2009-05-17,665.7
2009-05-18,683.92
2009-05-19,678.61
2009-05-20,677.2
2009-05-21,676.64
2009-05-24,688.07
2009-05-25,701.51
2009-05-26,714.72
2009-05-27,739.89
2009-05-28,718.62
2009-05-31,707.89
2009-06-01,699.95
2009-06-02,703.01
2009-06-03,699.62
2009-06-04,698.88
2009-06-07,685.61
2009-06-08,679.73
2009-06-09,684.88
2009-06-10,686.07
2009-06-11,684.39
2009-06-14,678.74
2009-06-15,676.41
2009-06-16,681.83
2009-06-17,682.8
2009-06-18,683.71
2009-06-21,679.23
2009-06-22,678.52
2009-06-23,671.47
2009-06-24,670.25
2009-06-25,670.61
2009-06-28,666.35
2009-06-29,663.96
2009-06-30,662.63
2009-07-01,661.78
2009-07-02,667.43
2009-07-05,675.16
2009-07-06,676.14
2009-07-07,685.55
2009-07-08,696.16
2009-07-09,702.88
2009-07-12,711.06
2009-07-13,717.46
2009-07-14,743.69
2009-07-15,749.11
2009-07-16,735.87
2009-07-19,734.34
2009-07-20,739.02
2009-07-21,737.97
2009-07-23,737.84
2009-07-26,708.11
2009-07-27,730.64
2009-07-28,729.05
2009-07-29,721.49
2009-07-30,716.01
2009-08-02,704.71
2009-08-03,700.16
2009-08-04,700.01
2009-08-09,693.64
2009-08-10,690.32
2009-08-11,690.22
2009-08-12,717.2
2009-08-16,721.95
2009-08-17,716.01
2009-08-18,715.35
2009-08-19,714.4
2009-08-20,709.82
2009-08-23,702.22
2009-08-24,693.34
2009-08-25,678.87
2009-08-26,682.31
2009-08-27,681.54
2009-08-30,671.15
2009-08-31,661.03
2009-09-01,654.63
2009-09-02,660.4
2009-09-06,662.57
2009-09-07,657.53
2009-09-08,630.11
2009-09-09,620.39
2009-09-10,614.79
2009-09-13,617.34
2009-09-14,628.44
2009-09-15,629.88
2009-09-16,628.34
2009-09-17,627.97
2009-09-20,628.9
2009-09-22,632.7
2009-09-23,630.45
2009-09-24,630.55
2009-10-04,634.44
2009-10-05,636.87
2009-10-06,613.18
2009-10-07,607.86
2009-10-08,604.37
2009-10-11,599.33
2009-10-12,598.37
2009-10-13,598.8
2009-10-14,599.5
2009-10-15,609.55
2009-10-21,601.21
2009-10-22,601.16
2009-10-25,599.22
2009-10-26,595.33
2009-10-27,590.44
2009-10-28,585.04
2009-10-29,578.19
2009-11-01,567.06
2009-11-02,567.27
2009-11-03,571.58
2009-11-04,581.55
2009-11-05,584.64
2009-11-08,587.21
2009-11-09,583.1
2009-11-10,580.23
2009-11-11,576.8
2009-11-12,565.86
2009-11-15,566.94
2009-11-16,561.82
2009-11-17,564.98
2009-11-18,562.22
2009-11-19,563.01
2009-11-22,562.11
2009-11-23,549.03
2009-11-24,543.41
2009-11-25,541.55
2009-11-26,534.32
2009-11-30,528.89
2009-12-01,521.77
2009-12-03,517.45
2009-12-06,519.16
2009-12-07,524.18
2009-12-08,530.35
2009-12-09,537.57
2009-12-10,545.66
2009-12-13,553.4
2009-12-14,554.54
2009-12-15,548.61
2009-12-16,542.1
2009-12-17,539.21
2009-12-20,538.68
2009-12-21,536.93
2009-12-23,543.57
2009-12-24,545.66
2009-12-27,545.27
2009-12-28,545.73
2009-12-29,547.41
2009-12-31,548.11
2010-01-03,546.96
2010-01-04,540.12
2010-01-05,536.18
2010-01-06,536.63
2010-01-07,535.81
2010-01-10,535.41
2010-01-11,534.34
2010-01-12,532.26
2010-01-13,530.81
2010-01-14,530.96
2010-01-17,528.9
2010-01-18,524.19
2010-01-19,522.05
2010-01-20,520.42
2010-01-24,516.77
2010-01-25,516.82
2010-01-26,513.71
2010-01-27,511.7
2010-01-28,515.24
2010-01-31,512.34
2010-02-01,510.1
2010-02-02,507.02
2010-02-03,502.79
2010-02-04,501.4
2010-02-07,497.34
2010-02-08,489.4
2010-02-09,479.73
2010-02-10,492.88
2010-02-11,497.24
2010-02-15,493.02
2010-02-16,486.82
2010-02-17,485.82
2010-02-18,485.14
2010-03-01,497.86
2010-03-02,503.12
2010-03-03,517
2010-03-04,514.04
2010-03-07,504.52
2010-03-09,500.71
2010-03-10,489.61
2010-03-11,486.25
2010-03-14,481.19
2010-03-16,480.49
2010-03-17,477.62
2010-03-18,475.8
2010-03-22,472.82
2010-03-23,469.17
2010-03-25,466.09
2010-03-28,459.87
2010-03-29,454.43
2010-03-30,443.73
2010-03-31,443.17
2010-04-01,452.46
2010-04-04,458.13
2010-04-05,455.26
2010-04-06,449.49
2010-04-07,443.89
2010-04-08,446.03
2010-04-11,443.54
2010-04-12,443.66
2010-04-13,444.76
2010-04-15,449.04
2010-04-18,446.05
2010-04-19,441.73
2010-04-20,438.64
2010-04-21,426.54
2010-04-22,426.57
2010-04-25,423.41
2010-04-26,415.47
2010-04-27,407.6
2010-04-28,405.45
2010-04-29,419.28
2010-05-09,413.02
2010-05-10,418.77
2010-05-11,431.56
2010-05-12,449.08
2010-05-13,457.81
2010-05-16,440.54
2010-05-17,440.34
2010-05-18,448.6
2010-05-19,454.12
2010-05-20,461.99
2010-05-23,462.57
2010-05-24,462.63
2010-05-25,482.44
2010-05-26,479.4
2010-05-30,506.35
2010-05-31,490.08
2010-06-01,479.98
2010-06-02,480.48
2010-06-03,482.34
2010-06-06,478.64
2010-06-07,478.61
2010-06-08,482.76
2010-06-09,486.6
2010-06-10,484.82
2010-06-13,480.62
2010-06-14,476.69
2010-06-15,475.65
2010-06-16,475.17
2010-06-17,474.63
2010-06-20,474.99
2010-06-21,468.61
2010-06-22,470.4
2010-06-23,467.6
2010-06-24,463.45
2010-06-28,459.52
2010-06-29,455.48
2010-06-30,455.75
2010-07-01,470.91
2010-07-04,464.69
2010-07-05,460.7
2010-07-06,463.24
2010-07-07,461.87
2010-07-08,460.07
2010-07-11,460.02
2010-07-12,461.62
2010-07-13,464.65
2010-07-14,467.33
2010-07-15,477.73
2010-07-18,468.53
2010-07-19,466.3
2010-07-20,468.78
2010-07-21,472.29
2010-07-22,469.34
2010-07-25,463.94
2010-07-26,461.65
2010-07-27,462
2010-07-28,459.79
2010-07-29,461.63
2010-08-01,462.48
2010-08-02,460.77
2010-08-03,460
2010-08-04,460.89
2010-08-05,458.41
2010-08-08,459.83
2010-08-09,457.36
2010-08-10,455.71
2010-08-11,456.17
2010-08-12,454.68
2010-08-15,454.24
2010-08-16,453.7
2010-08-17,447.17
2010-08-18,442.74
2010-08-19,442.05
2010-08-22,431.15
2010-08-23,432.5
2010-08-26,432.74
2010-08-29,428.93
2010-08-30,426.74
2010-08-31,421.16
2010-09-02,420.46
2010-09-05,408.64
2010-09-06,412.32
2010-09-07,416.01
2010-09-08,420.25
2010-09-09,414.43
2010-09-12,413.41
2010-09-13,410.65
2010-09-14,410.29
2010-09-15,407.26
2010-09-16,404.43
2010-09-19,402.44
2010-09-20,401.74
2010-09-21,403.94
2010-09-23,404.41
2010-09-26,406.41
2010-09-27,406.92
2010-09-28,403.54
2010-09-29,403.47
2010-09-30,403.15
2010-10-03,402.59
2010-10-04,403.7
2010-10-05,404.47
2010-10-06,406.49
2010-10-07,411.82
2010-10-10,416.86
2010-10-11,419.03
2010-10-12,419.65
2010-10-13,420.3
2010-10-20,421.49
2010-10-21,420.54
2010-10-24,426.33
2010-10-25,426.21
2010-10-26,425.04
2010-10-27,422.47
2010-10-28,424.9
2010-10-31,423.87
2010-11-01,424.9
2010-11-02,423.27
2010-11-03,423.21
2010-11-04,424.96
2010-11-09,423.85
2010-11-10,423.69
2010-11-11,424.79
2010-11-14,423.44
2010-11-15,423.64
2010-11-16,424.93
2010-11-18,425.42
2010-11-21,423.35
2010-11-22,419.81
2010-11-23,419.63
2010-11-24,419.07
2010-11-25,418.15
2010-11-28,417.18
2010-11-29,415.68
2010-11-30,413.85
2010-12-01,412.06
2010-12-02,408.88
2010-12-05,407.85
2010-12-06,403.56
2010-12-07,401.77
2010-12-08,401.42
2010-12-09,398.88
2010-12-12,395.42
2010-12-13,394.04
2010-12-14,393.48
2010-12-15,394.17
2010-12-16,392.04
2010-12-19,390.98
2010-12-20,391.35
2010-12-22,394.84
2010-12-23,399.55
2010-12-26,406.86
2010-12-27,407.72
2010-12-28,404.18
2010-12-29,404.06
2011-01-02,400.62
2011-01-03,398.01
2011-01-04,399.59
2011-01-05,400.76
2011-01-06,400.43
2011-01-09,398.26
2011-01-10,399.47
2011-01-11,400.67
2011-01-12,400.2
2011-01-13,402.75
2011-01-16,403.12
2011-01-17,403.71
2011-01-18,403.46
2011-01-19,404.33
2011-01-20,406.9
2011-01-23,406.34
2011-01-24,410.34
2011-01-31,410.57
2011-02-01,410.48
2011-02-02,407.97
2011-02-03,406.84
2011-02-06,413.76
2011-02-07,408.47
2011-02-08,406.96
2011-02-09,405.44
2011-02-10,405.05
2011-02-13,404.14
2011-02-14,403.71
2011-02-15,404.47
2011-02-16,405.44
2011-02-17,408.19
2011-02-20,405.15
2011-02-21,404.32
2011-02-22,401.2
2011-02-23,398.5
2011-02-24,397.46
2011-02-27,394.19
2011-02-28,391.66
2011-03-01,391.22
2011-03-03,395.43
2011-03-07,394.06
2011-03-09,392.71
2011-03-10,389.81
2011-03-13,388.25
2011-03-14,384.18
2011-03-15,376.75
2011-03-16,378.83
2011-03-17,377.51
2011-03-20,377.6
2011-03-21,379.46
2011-03-22,379.32
2011-03-23,377.63
2011-03-24,376.67
2011-03-25,377
2011-03-27,372
2011-03-28,365
2011-03-29,358
2011-03-30,359
2011-03-31,365
2011-04-04,365
2011-04-05,364
2011-04-06,364
2011-04-07,365
2011-04-10,367
2011-04-11,365
2011-04-13,373
2011-04-17,368
2011-04-18,365
2011-04-19,364
2011-04-20,361
2011-04-21,358
2011-04-25,357
2011-04-26,356
2011-04-27,350
2011-04-28,348
2011-05-02,345
2011-05-03,340
2011-05-04,339
2011-05-05,340
2011-05-08,341
2011-05-09,341
2011-05-10,344
2011-05-11,345
2011-05-12,346
2011-05-15,349
2011-05-16,351
2011-05-18,347
2011-05-19,345
2011-05-22,344
2011-05-23,342
2011-05-24,342
2011-05-25,342
2011-05-26,345
2011-05-30,343
2011-05-31,337
2011-06-01,336
2011-06-02,334
2011-06-05,328
2011-06-06,323
2011-06-07,317
2011-06-08,311
2011-06-09,309
2011-06-12,304
2011-06-13,302
2011-06-14,298
2011-06-15,292
2011-06-16,304
2011-06-19,319
2011-06-20,331
2011-06-21,344
2011-06-23,364
2011-06-26,347
2011-06-27,330
2011-06-29,333
2011-06-30,337
2011-07-03,333
2011-07-04,334
2011-07-05,341
2011-07-06,345
2011-07-07,341
2011-07-10,346
2011-07-11,346
2011-07-12,352
2011-07-13,356
2011-07-14,363
2011-07-17,378
2011-07-18,370
2011-07-19,374
2011-07-20,380
2011-07-21,377
2011-07-24,365
2011-07-25,360
2011-07-26,357
2011-07-27,364
2011-07-28,361
2011-07-31,359
2011-08-01,358
2011-08-02,358
2011-08-03,356
2011-08-04,358
2011-08-07,354
2011-08-08,352
2011-08-09,346
2011-08-10,352
2011-08-11,353
2011-08-15,353
2011-08-16,354
2011-08-17,351
2011-08-18,353
2011-08-22,350
2011-08-23,350
2011-08-24,349
2011-08-25,347
2011-08-28,337
2011-08-29,338
2011-08-30,340
2011-09-01,342
2011-09-04,339
2011-09-05,336
2011-09-06,332
2011-09-07,331
2011-09-08,330
2011-09-12,327
2011-09-13,326
2011-09-14,319
2011-09-15,321
2011-09-18,319
2011-09-19,317
2011-09-20,320
2011-09-21,323
2011-09-22,328
2011-09-25,332
2011-09-26,331
2011-09-27,331
2011-09-29,331
2011-10-02,331
2011-10-09,331
2011-10-10,333
2011-10-12,334
2011-10-13,333
2011-10-16,332
2011-10-17,331
2011-10-18,330
2011-10-19,330
2011-10-20,328
2011-10-23,326
2011-10-24,327
2011-10-25,328
2011-10-30,328
2011-10-31,330
2011-11-02,347
2011-11-03,344
2011-11-06,338
2011-11-08,335
2011-11-09,332
2011-11-10,332
2011-11-13,331
2011-11-14,331
2011-11-15,327
2011-11-16,326
2011-11-17,329
2011-11-20,328
2011-11-21,329
2011-11-22,327
2011-11-23,325
2011-11-24,325
2011-11-27,325
2011-11-28,323
2011-12-01,323
2011-12-04,322
2011-12-05,321
2011-12-06,321
2011-12-07,321
2011-12-08,320
2011-12-11,318
2011-12-12,315
2011-12-13,314
2011-12-14,317
2011-12-15,316
2011-12-18,314
2011-12-19,313
2011-12-20,314
2011-12-21,313
2011-12-22,313
2011-12-26,312
2011-12-27,314
2011-12-28,314
2011-12-29,316
2012-01-01,319
2012-01-02,324
2012-01-03,324
2012-01-04,319
2012-01-05,320
2012-01-08,317
2012-01-09,318
2012-01-10,320
2012-01-11,321
2012-01-12,324
2012-01-16,322
2012-01-17,322
2012-01-18,320
2012-01-19,321
2012-01-22,320
2012-01-23,318
2012-01-25,318
2012-01-26,317
2012-01-29,317
2012-01-31,316
2012-02-01,317
2012-02-02,316
2012-02-05,315
2012-02-06,314
2012-02-07,313
2012-02-08,312
2012-02-09,312
2012-02-12,312
2012-02-13,313
2012-02-14,312
2012-02-15,312
2012-02-17,312
2012-02-21,312
2012-02-23,313
2012-02-26,312
2012-02-27,312
2012-02-28,315
2012-02-29,315
2012-03-01,317
2012-03-04,316
2012-03-05,316
2012-03-06,316
2012-03-11,315
2012-03-12,314
2012-03-13,314
2012-03-14,313
2012-03-15,311
2012-03-18,303
2012-03-19,303
2012-03-20,302
2012-03-21,304
2012-03-25,303
2012-03-26,301
2012-03-27,300
2012-03-28,300
2012-03-29,299
2012-04-01,299
2012-04-02,301
2012-04-03,302
2012-04-04,302
2012-04-05,302
2012-04-08,303
2012-04-09,304
2012-04-10,306
2012-04-11,309
2012-04-12,320
2012-04-15,337
2012-04-16,355
2012-04-17,336
2012-04-18,348
2012-04-19,355
2012-04-22,369
2012-04-24,388
2012-04-25,409
2012-04-26,425
2012-04-29,423
2012-04-30,405
2012-05-02,384
2012-05-03,404
2012-05-07,428
2012-05-08,433
2012-05-09,420
2012-05-10,411
2012-05-13,391
2012-05-14,373
2012-05-15,392
2012-05-16,412
2012-05-17,416
2012-05-20,409
2012-05-21,414
2012-05-22,406
2012-05-23,386
2012-05-24,399
2012-05-27,413
2012-05-29,392
2012-05-30,373
2012-05-31,374
2012-06-03,391
2012-06-04,382
2012-06-05,373
2012-06-06,366
2012-06-07,370
2012-06-10,364
2012-06-11,366
2012-06-12,368
2012-06-13,366
2012-06-14,365
2012-06-17,361
2012-06-18,363
2012-06-19,362
2012-06-20,364
2012-06-21,365
2012-06-25,375
2012-06-26,368
2012-06-27,374
2012-06-28,377
2012-07-01,375
2012-07-02,373
2012-07-03,374
2012-07-04,377
2012-07-05,377
2012-07-08,378
2012-07-09,380
2012-07-10,385
2012-07-11,384
2012-07-12,383
2012-07-15,390
2012-07-16,385
2012-07-17,386
2012-07-18,392
2012-07-19,395
2012-07-22,405
2012-07-23,408
2012-07-24,406
2012-07-25,405
2012-07-26,402
2012-07-29,396
2012-07-30,401
2012-07-31,401
2012-08-01,402
2012-08-05,403
2012-08-06,403
2012-08-07,404
2012-08-08,402
2012-08-12,399
2012-08-13,400
2012-08-14,397
2012-08-15,392
2012-08-16,398
2012-08-19,396
2012-08-21,396
2012-08-22,397
2012-08-23,398
2012-08-26,397
2012-08-27,406
2012-08-28,406
2012-08-29,407
2012-08-30,406
2012-09-02,412
2012-09-03,412
2012-09-04,409
2012-09-05,407
2012-09-06,408
2012-09-09,408
2012-09-10,408
2012-09-11,412
2012-09-12,414
2012-09-13,419
2012-09-16,421
2012-09-17,422
2012-09-18,425
2012-09-19,422
2012-09-20,420
2012-09-23,415
2012-09-24,415
2012-09-25,414
2012-09-26,414
2012-09-30,415
2012-10-01,417
2012-10-02,417
2012-10-03,417
2012-10-04,424
2012-10-07,428
2012-10-08,427
2012-10-09,426
2012-10-10,425
2012-10-11,424
2012-10-14,427
2012-10-15,427
2012-10-17,433
2012-10-18,437
2012-10-30,448
2012-10-31,451
2012-11-01,448
2012-11-04,452
2012-11-05,458
2012-11-06,463
2012-11-07,475
2012-11-08,483
2012-11-11,475
2012-11-12,481
2012-11-18,493
2012-11-20,502
2012-11-21,499
2012-11-22,497
2012-11-25,497
2012-11-26,495
2012-11-27,493
2012-11-28,493
2012-11-29,489
2012-12-02,484
2012-12-03,482
2012-12-04,490
2012-12-05,500
2012-12-06,498
2012-12-09,488
2012-12-10,488
2012-12-11,489
2012-12-12,493
2012-12-13,497
2012-12-16,509
2012-12-17,513
2012-12-18,510
2012-12-19,514
2012-12-20,518
2012-12-23,520
2012-12-24,526
2012-12-26,537
2012-12-27,541
2012-12-31,534
2013-01-01,531
2013-01-02,532
2013-01-03,534
2013-01-06,532
2013-01-07,529
2013-01-08,529
2013-01-09,525
2013-01-10,529
2013-01-13,530
2013-01-15,530
2013-01-16,528
2013-01-17,521
2013-01-20,508
2013-01-21,518
2013-01-22,523
2013-01-23,517
2013-01-24,514
2013-01-27,514
2013-01-28,514
2013-01-30,512
2013-01-31,511
2013-02-03,516
2013-02-04,517
2013-02-05,515
2013-02-06,513
2013-02-07,513
2013-02-10,515
2013-02-12,533
2013-02-13,527
2013-02-14,530
2013-02-17,556
2013-02-19,549
2013-02-20,539
2013-02-21,544
2013-02-24,539
2013-02-25,544
2013-02-26,546
2013-02-27,540
2013-02-28,542
2013-03-03,542
2013-03-04,541
2013-03-05,538
2013-03-06,541
2013-03-07,539
2013-03-11,540
2013-03-13,546
2013-03-14,548
2013-03-17,535
2013-03-18,531
2013-03-19,532
2013-03-20,528
2013-03-21,528
2013-03-24,520
2013-03-25,522
2013-03-27,521
2013-03-28,519
2013-03-31,511
2013-04-01,514
2013-04-02,519
2013-04-03,518
2013-04-04,513
2013-04-07,516
2013-04-08,515
2013-04-09,519
2013-04-11,523
2013-04-15,521
2013-04-16,521
2013-04-17,519
2013-04-18,519
2013-04-21,514
2013-04-22,504
2013-04-23,509
2013-04-25,508
2013-04-28,505
2013-04-29,502
2013-04-30,501
2013-05-02,493
2013-05-05,488
2013-05-06,482
2013-05-07,490
2013-05-08,486
2013-05-09,486
2013-05-12,483
2013-05-13,489
2013-05-14,491
2013-05-15,494
2013-05-16,500
2013-05-19,498
2013-05-20,497
2013-05-21,500
2013-05-22,499
2013-05-23,497
2013-05-26,499
2013-05-27,504
2013-05-28,501
2013-05-30,500
2013-06-02,497
2013-06-03,499
2013-06-04,498
2013-06-05,498
2013-06-06,498
2013-06-09,497
2013-06-10,496
2013-06-11,496
2013-06-12,495
2013-06-13,494
2013-06-16,495
2013-06-17,493
2013-06-18,491
2013-06-19,490
2013-06-20,488
2013-06-23,488
2013-06-24,489
2013-06-25,494
2013-06-26,498
2013-06-27,496
2013-06-30,493
2013-07-01,494
2013-07-02,494
2013-07-03,494
2013-07-04,494
2013-07-07,494
2013-07-08,501
2013-07-09,506
2013-07-10,505
2013-07-11,506
2013-07-14,511
2013-07-15,518
2013-07-16,509
2013-07-17,512
2013-07-18,522
2013-07-21,536
2013-07-22,533
2013-07-23,533
2013-07-24,530
2013-07-25,529
2013-07-28,534
2013-07-29,539
2013-07-30,546
2013-07-31,548
2013-08-01,547
2013-08-04,547
2013-08-05,541
2013-08-06,543
2013-08-07,542
2013-08-08,543
2013-08-11,539
2013-08-12,539
2013-08-13,538
2013-08-14,537
2013-08-15,536
2013-08-18,540
2013-08-19,544
2013-08-20,548
2013-08-25,548
2013-08-26,547
2013-08-27,552
2013-08-29,551
2013-09-01,552
2013-09-02,550
2013-09-03,548
2013-09-04,546
2013-09-05,546
2013-09-08,552
2013-09-09,552
2013-09-10,548
2013-09-11,548
2013-09-12,550
2013-09-15,550
2013-09-16,552
2013-09-17,552
2013-09-19,549
2013-09-22,542
2013-09-23,538
2013-09-24,542
2013-09-25,543
2013-09-26,542
2013-09-29,542
2013-09-30,542
2013-10-01,542
2013-10-02,543
2013-10-03,545
2013-10-06,552
2013-10-07,556
2013-10-08,557
2013-10-09,560
2013-10-10,567
2013-10-17,572
2013-10-20,584
2013-10-21,588
2013-10-22,582
2013-10-23,581
2013-10-24,580
2013-10-27,578
2013-10-28,575
2013-10-29,576
2013-10-30,579
2013-10-31,579
2013-11-06,579
2013-11-07,579
2013-11-10,580
2013-11-11,591
2013-11-12,598
2013-11-13,600
2013-11-14,600
2013-11-21,634
2013-11-24,657
2013-11-25,648
2013-11-26,649
2013-11-27,647
2013-11-28,644
2013-12-01,652
2013-12-02,662
2013-12-03,678
2013-12-04,701
2013-12-05,707
2013-12-08,702
2013-12-09,704
2013-12-10,700
2013-12-11,711
2013-12-12,714
2013-12-15,733
2013-12-16,771
2013-12-18,807
2013-12-19,806
2013-12-22,795
2013-12-23,769
2013-12-24,777
2013-12-26,787
2013-12-29,780
2013-12-31,771
2014-01-01,754
2014-01-02,764
2014-01-05,758
2014-01-06,757
2014-01-07,762
2014-01-08,772
2014-01-09,773
2014-01-12,782
2014-01-13,782
2014-01-14,787
2014-01-16,795
2014-01-19,795
2014-01-20,790
2014-01-21,785
2014-01-22,784
2014-01-23,786
2014-01-26,784
2014-01-27,780
2014-01-28,782
2014-01-29,781
2014-02-02,776
2014-02-03,770
2014-02-04,775
2014-02-05,781
2014-02-06,786
2014-02-09,784
2014-02-10,803
2014-02-11,797
2014-02-12,798
2014-02-13,803
2014-02-16,801
2014-02-17,804
2014-02-18,815
2014-02-20,823
2014-02-23,832
2014-02-24,830
2014-02-25,829
2014-02-26,826
2014-03-03,811
2014-03-04,800
2014-03-05,810
2014-03-06,806
2014-03-09,797
2014-03-10,794
2014-03-11,788
2014-03-12,781
2014-03-13,783
2014-03-17,769
2014-03-18,755
2014-03-19,765
2014-03-20,775
2014-03-23,775
2014-03-24,783
2014-03-25,780
2014-03-26,781
2014-03-27,783
2014-03-31,792
2014-04-01,801
2014-04-02,803
2014-04-03,801
2014-04-06,797
2014-04-07,796
2014-04-09,802
2014-04-10,811
2014-04-13,818
2014-04-15,819
2014-04-16,811
2014-04-17,811
2014-04-20,808
2014-04-21,808
2014-04-22,815
2014-04-23,820
2014-04-27,818
2014-04-28,814
2014-04-29,816
2014-04-30,823
2014-05-04,831
2014-05-05,847
2014-05-06,862
2014-05-07,866
2014-05-08,857
2014-05-11,850
2014-05-12,853
2014-05-13,852
2014-05-15,853
2014-05-18,850
2014-05-19,844
2014-05-20,844
2014-05-21,848
2014-05-22,852
2014-05-25,861
2014-05-26,861
2014-05-27,857
2014-05-28,867
2014-06-01,869
2014-06-02,880
2014-06-03,885
2014-06-04,883
2014-06-05,879
2014-06-08,883
2014-06-09,885
2014-06-10,895
2014-06-11,900
2014-06-12,905
2014-06-15,928
2014-06-16,939
2014-06-17,935
2014-06-18,932
2014-06-19,927
2014-06-23,918
2014-06-24,924
2014-06-25,932
2014-06-26,936
2014-06-29,943
2014-06-30,946
2014-07-01,957
2014-07-02,972
2014-07-03,973
2014-07-06,986
2014-07-07,995
2014-07-08,1015
2014-07-09,1017
2014-07-10,1023
2014-07-13,1037
2014-07-14,1029
2014-07-15,1026
2014-07-16,1036
2014-07-17,1046
2014-07-20,1075
2014-07-21,1084
2014-07-22,1078
2014-07-23,1082
2014-07-24,1079
2014-07-27,1074
2014-07-28,1073
2014-07-30,1062
2014-07-31,1066
2014-08-03,1056
2014-08-04,1039
2014-08-05,1045
2014-08-06,1041
2014-08-07,1041
2014-08-12,1022
2014-08-13,1026
2014-08-14,1034
2014-08-18,1013
2014-08-19,1014
2014-08-20,996
2014-08-21,998
2014-08-24,985
2014-08-25,948
2014-08-26,922
2014-08-27,960
2014-08-28,972
2014-08-31,953
2014-09-01,947
2014-09-03,934
2014-09-04,922
2014-09-07,876
2014-09-09,920
2014-09-10,911
2014-09-11,911
2014-09-14,902
2014-09-15,909
2014-09-16,920
2014-09-17,913
2014-09-18,900
2014-09-21,884
2014-09-22,882
2014-09-23,896
2014-09-24,912
2014-09-28,917
2014-09-29,937
2014-09-30,938
2014-10-08,925
2014-10-09,922
2014-10-12,915
2014-10-13,909
2014-10-14,912
2014-10-15,923
2014-10-16,924
2014-10-19,926
2014-10-20,926
2014-10-21,924
2014-10-22,929
2014-10-26,930
2014-10-27,935
2014-10-28,933
2014-10-30,930
2014-11-02,921
2014-11-03,904
2014-11-04,897
2014-11-05,905
2014-11-06,905
2014-11-09,895
2014-11-10,885
2014-11-11,893
2014-11-12,884
2014-11-13,881
2014-11-16,866
2014-11-17,848
2014-11-18,844
2014-11-19,854
2014-11-20,863
2014-11-23,869
2014-11-24,864
2014-11-25,863
2014-11-30,857
2014-12-01,851
2014-12-02,846
2014-12-03,850
2014-12-04,854
2014-12-07,851
2014-12-08,848
2014-12-09,849
2014-12-10,856
2014-12-11,871
2014-12-14,910
2014-12-15,917
2014-12-16,910
2014-12-17,900
2014-12-18,904
2014-12-21,897
2014-12-22,885
2014-12-23,877
2014-12-24,888
2014-12-28,904
2014-12-29,907
2014-12-31,902
2015-01-01,904
2015-01-04,918
2015-01-05,920
2015-01-06,917
2015-01-07,925
2015-01-08,931
2015-01-11,928
2015-01-12,928
2015-01-13,937
2015-01-14,940
2015-01-18,945
2015-01-19,975
2015-01-20,963
2015-01-22,959
2015-01-25,969
2015-01-26,969
2015-01-27,975
2015-01-28,988
2015-01-29,987
2015-02-01,991
2015-02-02,991
2015-02-03,988
2015-02-04,987
2015-02-05,984
2015-02-08,986
2015-02-09,981
2015-02-10,981
2015-02-11,981
2015-02-12,985
2015-02-15,990
2015-02-16,987
2015-02-18,983
2015-02-22,971
2015-02-23,974
2015-02-24,971
2015-02-25,971
2015-02-26,979
2015-03-01,976
2015-03-02,985
2015-03-03,981
2015-03-04,983
2015-03-09,989
2015-03-10,984
2015-03-11,984
2015-03-12,978
2015-03-15,971
